
*******************
* Started on 2010-08-22 11:59:10
* Using start frequency 2900
*******************
* time frequency pressure maxPressure cellTemperature mosfetTemperature isPlaying aborting
*******************
2010-08-22 11:59:13	2899	111	114	24.90	24.90	0	0	
2010-08-22 11:59:14	2900	111	119	25.39	23.44	1	0	
2010-08-22 11:59:15	2900	112	119	24.41	46.88	1	0	
2010-08-22 11:59:16	2900	112	119	47.36	24.41	1	0	
2010-08-22 11:59:17	2900	113	119	25.39	23.93	1	0	
2010-08-22 11:59:18	2900	112	119	24.41	24.41	1	0	
2010-08-22 11:59:19	2900	112	120	25.39	24.41	1	0	
2010-08-22 11:59:20	2900	112	120	24.90	23.93	1	0	
2010-08-22 11:59:21	2900	111	120	24.90	24.90	1	0	
2010-08-22 11:59:22	2900	118	120	24.90	23.93	1	0	
2010-08-22 11:59:23	2900	112	120	24.41	23.44	1	0	
2010-08-22 11:59:24	2901	112	118	25.39	23.93	1	0	
2010-08-22 11:59:25	2901	113	121	24.41	24.90	1	0	
2010-08-22 11:59:26	2901	113	121	23.93	24.90	1	0	
2010-08-22 11:59:27	2901	113	121	25.39	23.93	1	0	
2010-08-22 11:59:28	2901	113	121	24.41	24.90	1	0	
2010-08-22 11:59:29	2901	112	121	25.39	22.95	1	0	
2010-08-22 11:59:30	2901	112	121	23.93	24.41	1	0	
2010-08-22 11:59:31	2901	113	121	24.41	24.90	1	0	
2010-08-22 11:59:32	2901	111	121	25.39	24.41	1	0	
2010-08-22 11:59:33	2901	112	121	23.93	24.90	1	0	
2010-08-22 11:59:34	2902	113	119	25.39	23.93	1	0	
2010-08-22 11:59:35	2902	112	120	24.41	25.39	1	0	
2010-08-22 11:59:36	2902	113	121	25.88	23.44	1	0	
2010-08-22 11:59:37	2902	113	121	24.41	24.41	1	0	
2010-08-22 11:59:39	2902	113	121	24.41	25.39	1	0	
2010-08-22 11:59:40	2902	112	121	24.90	24.90	1	0	
2010-08-22 11:59:41	2902	113	121	24.41	14.16	1	0	
2010-08-22 11:59:42	2902	113	121	15.14	25.88	1	0	
2010-08-22 11:59:43	2902	113	121	25.39	24.41	1	0	
2010-08-22 11:59:44	2902	113	121	24.90	24.90	1	0	
2010-08-22 11:59:45	2903	113	121	25.39	25.39	1	0	
2010-08-22 11:59:46	2903	113	121	23.93	24.90	1	0	
2010-08-22 11:59:47	2903	112	121	46.88	25.39	1	0	
2010-08-22 11:59:48	2903	114	121	24.41	24.41	1	0	
2010-08-22 11:59:49	2903	113	121	24.41	25.88	1	0	
2010-08-22 11:59:50	2903	113	121	24.90	25.39	1	0	
2010-08-22 11:59:51	2903	112	121	25.39	24.90	1	0	
2010-08-22 11:59:52	2903	112	121	25.39	25.88	1	0	
2010-08-22 11:59:53	2903	111	121	24.41	14.65	1	0	
2010-08-22 11:59:54	2903	113	121	25.39	25.88	1	0	
2010-08-22 11:59:55	2904	112	119	24.41	16.11	1	0	
2010-08-22 11:59:56	2904	112	120	25.39	24.90	1	0	
2010-08-22 11:59:57	2904	113	121	24.41	24.41	1	0	
2010-08-22 11:59:58	2904	113	121	13.18	25.88	1	0	
2010-08-22 11:59:59	2904	112	121	24.90	25.39	1	0	
2010-08-22 12:00:00	2904	113	121	24.41	26.37	1	0	
2010-08-22 12:00:01	2904	113	121	25.39	24.41	1	0	
2010-08-22 12:00:02	2904	113	121	25.39	25.39	1	0	
2010-08-22 12:00:03	2904	113	121	24.41	25.88	1	0	
2010-08-22 12:00:04	2904	113	121	25.39	26.37	1	0	
2010-08-22 12:00:05	2905	113	120	23.44	25.39	1	0	
2010-08-22 12:00:06	2905	112	120	24.41	26.37	1	0	
