
*******************
* Started on 2010-08-22 12:29:12
* Using start frequency 2900
*******************
* time frequency pressure maxPressure cellTemperature mosfetTemperature isPlaying aborting
*******************
2010-08-22 12:30:39	2908	113	115	33.69	24.90	1	0	
2010-08-22 12:30:40	2908	111	115	34.18	31.25	1	0	
2010-08-22 12:30:41	2908	112	115	34.18	30.76	1	0	
2010-08-22 12:30:42	2909	112	115	32.71	31.25	1	0	
2010-08-22 12:30:43	2909	111	115	32.71	31.74	1	0	
2010-08-22 12:30:44	2909	113	115	34.18	31.74	1	0	
2010-08-22 12:30:45	2909	111	115	34.18	32.23	1	0	
2010-08-22 12:30:46	2909	112	116	32.23	30.27	1	0	
2010-08-22 12:30:47	2909	111	116	33.20	19.53	1	0	
2010-08-22 12:30:48	2909	111	116	33.20	32.23	1	0	
2010-08-22 12:30:49	2909	113	116	33.20	32.23	1	0	
2010-08-22 12:30:50	2909	111	116	32.71	32.23	1	0	
2010-08-22 12:30:51	2909	111	116	33.20	32.23	1	0	
2010-08-22 12:30:52	2910	111	115	33.69	32.71	1	0	
2010-08-22 12:30:53	2910	111	115	33.20	31.25	1	0	
2010-08-22 12:30:54	2910	112	115	33.20	32.23	1	0	
2010-08-22 12:30:55	2910	112	116	33.69	32.23	1	0	
2010-08-22 12:30:56	2910	113	116	32.71	31.74	1	0	
2010-08-22 12:30:57	2910	112	116	33.20	32.71	1	0	
2010-08-22 12:30:58	2910	111	116	33.20	32.23	1	0	
2010-08-22 12:30:59	2910	112	116	21.48	32.23	1	0	
2010-08-22 12:31:00	2910	110	116	33.20	32.71	1	0	
2010-08-22 12:31:01	2910	112	116	32.71	31.74	1	0	
2010-08-22 12:31:02	2911	112	114	33.20	32.23	1	0	
2010-08-22 12:31:03	2911	113	114	34.18	31.25	1	0	
2010-08-22 12:31:04	2911	111	115	34.18	31.74	1	0	
2010-08-22 12:31:05	2911	111	115	34.18	31.25	1	0	
2010-08-22 12:31:06	2911	112	115	34.18	31.74	1	0	
2010-08-22 12:31:08	2911	111	115	33.69	32.23	1	0	
2010-08-22 12:31:09	2911	112	115	34.18	32.23	1	0	
2010-08-22 12:31:10	2911	111	115	34.18	31.74	1	0	
2010-08-22 12:31:11	2911	112	115	33.20	31.25	1	0	
2010-08-22 12:31:12	2911	111	115	31.74	31.25	1	0	
2010-08-22 12:31:13	2912	114	115	34.18	31.25	1	0	
2010-08-22 12:31:14	2912	113	115	33.69	31.25	1	0	
2010-08-22 12:31:15	2912	111	115	32.71	16.11	1	0	
2010-08-22 12:31:16	2912	111	115	32.71	31.25	1	0	
2010-08-22 12:31:17	2912	112	115	32.71	30.76	1	0	
2010-08-22 12:31:18	2912	110	115	32.71	32.23	1	0	
2010-08-22 12:31:19	2912	112	115	34.18	32.23	1	0	
2010-08-22 12:31:20	2912	112	115	33.69	31.25	1	0	
2010-08-22 12:31:21	2912	112	115	33.69	31.25	1	0	
2010-08-22 12:31:22	2912	111	115	32.23	32.71	1	0	
2010-08-22 12:31:23	2913	111	114	19.53	32.23	1	0	
2010-08-22 12:31:24	2913	112	114	33.69	32.23	1	0	
2010-08-22 12:31:25	2913	111	115	33.69	30.76	1	0	
2010-08-22 12:31:26	2913	113	115	32.71	31.25	1	0	
2010-08-22 12:31:27	2913	112	115	33.69	31.74	1	0	
2010-08-22 12:31:28	2913	111	115	33.20	14.65	1	0	
2010-08-22 12:31:29	2913	112	115	32.71	31.74	1	0	
2010-08-22 12:31:30	2913	111	115	33.20	32.23	1	0	
2010-08-22 12:31:31	2913	112	115	28.32	32.23	1	0	
2010-08-22 12:31:32	2913	113	115	33.69	31.25	1	0	
2010-08-22 12:31:33	2914	111	115	32.71	31.74	1	0	
2010-08-22 12:31:34	2914	110	115	32.71	32.23	1	0	
2010-08-22 12:31:35	2914	111	115	32.71	32.23	1	0	
2010-08-22 12:31:36	2914	112	115	32.71	32.23	1	0	
2010-08-22 12:31:37	2914	111	115	32.71	31.74	1	0	
2010-08-22 12:31:38	2914	112	115	28.32	31.25	1	0	
2010-08-22 12:31:39	2914	110	115	32.71	32.23	1	0	
2010-08-22 12:31:40	2914	112	115	32.71	31.74	1	0	
2010-08-22 12:31:41	2914	111	115	32.71	32.23	1	0	
2010-08-22 12:31:42	2914	113	115	32.71	31.25	1	0	
2010-08-22 12:31:44	2915	112	115	32.71	31.25	1	0	
2010-08-22 12:31:45	2915	111	115	33.69	31.74	1	0	
2010-08-22 12:31:46	2915	112	115	32.71	32.71	1	0	
2010-08-22 12:31:47	2915	112	115	32.71	31.74	1	0	
2010-08-22 12:31:48	2915	112	115	32.71	32.23	1	0	
2010-08-22 12:31:49	2915	111	115	33.20	32.23	1	0	
2010-08-22 12:31:50	2915	111	115	33.69	32.71	1	0	
2010-08-22 12:31:51	2915	112	115	33.69	31.74	1	0	
2010-08-22 12:31:52	2915	112	115	34.18	31.74	1	0	
2010-08-22 12:31:53	2915	112	115	33.20	31.25	1	0	
2010-08-22 12:31:54	2916	112	115	33.20	31.25	1	0	
2010-08-22 12:31:55	2916	112	115	33.69	30.27	1	0	
2010-08-22 12:31:56	2916	112	115	33.69	30.76	1	0	
2010-08-22 12:31:57	2916	111	115	33.20	31.25	1	0	
2010-08-22 12:31:58	2916	111	115	33.20	31.25	1	0	
2010-08-22 12:31:59	2916	111	115	33.69	31.25	1	0	
2010-08-22 12:32:00	2916	112	115	33.20	30.76	1	0	
2010-08-22 12:32:01	2916	110	115	32.23	31.25	1	0	
2010-08-22 12:32:02	2916	112	116	30.76	31.25	1	0	
2010-08-22 12:32:03	2916	112	116	30.76	31.25	1	0	
2010-08-22 12:32:04	2917	110	114	32.23	31.74	1	0	
2010-08-22 12:32:05	2917	112	116	33.20	32.23	1	0	
2010-08-22 12:32:06	2917	111	116	17.09	32.23	1	0	
2010-08-22 12:32:07	2917	112	116	33.20	31.74	1	0	
2010-08-22 12:32:08	2917	111	116	33.69	30.76	1	0	
2010-08-22 12:32:09	2917	111	116	33.69	30.76	1	0	
2010-08-22 12:32:10	2917	112	116	33.69	31.25	1	0	
2010-08-22 12:32:11	2917	112	116	31.74	30.76	1	0	
2010-08-22 12:32:12	2917	112	116	32.23	30.76	1	0	
2010-08-22 12:32:13	2917	111	116	33.20	31.25	1	0	
2010-08-22 12:32:14	2918	112	115	32.71	31.74	1	0	
2010-08-22 12:32:15	2918	112	115	33.69	31.74	1	0	
2010-08-22 12:32:16	2918	113	115	33.69	31.25	1	0	
2010-08-22 12:32:17	2918	112	115	32.71	21.48	1	0	
2010-08-22 12:32:18	2918	111	115	33.20	31.74	1	0	
2010-08-22 12:32:20	2918	113	115	32.71	30.76	1	0	
2010-08-22 12:32:21	2918	112	115	33.20	31.74	1	0	
2010-08-22 12:32:22	2918	110	115	32.71	32.23	1	0	
2010-08-22 12:32:23	2918	111	115	33.20	31.74	1	0	
2010-08-22 12:32:24	2918	112	115	33.20	31.25	1	0	
2010-08-22 12:32:25	2919	111	114	33.20	30.76	1	0	
2010-08-22 12:32:26	2919	112	115	32.71	31.25	1	0	
2010-08-22 12:32:27	2919	111	115	32.23	31.25	1	0	
2010-08-22 12:32:28	2919	113	115	32.23	31.74	1	0	
2010-08-22 12:32:29	2919	112	115	32.71	31.74	1	0	
2010-08-22 12:32:30	2919	113	115	32.71	31.25	1	0	
2010-08-22 12:32:31	2919	112	115	32.23	31.74	1	0	
2010-08-22 12:32:32	2919	111	115	33.20	31.74	1	0	
2010-08-22 12:32:33	2919	112	115	32.71	31.74	1	0	
2010-08-22 12:32:34	2919	111	115	33.20	31.25	1	0	
2010-08-22 12:32:35	2920	112	115	32.23	31.25	1	0	
2010-08-22 12:32:36	2920	113	115	32.23	31.74	1	0	
2010-08-22 12:32:37	2920	111	115	32.71	31.74	1	0	
2010-08-22 12:32:38	2920	113	115	32.71	32.23	1	0	
2010-08-22 12:32:39	2920	112	115	33.20	32.23	1	0	
2010-08-22 12:32:40	2920	111	115	33.69	31.25	1	0	
2010-08-22 12:32:41	2920	112	115	33.20	31.74	1	0	
2010-08-22 12:32:42	2920	112	115	33.20	31.25	1	0	
2010-08-22 12:32:43	2920	111	115	32.71	32.23	1	0	
2010-08-22 12:32:44	2920	112	115	32.23	31.74	1	0	
2010-08-22 12:32:45	2921	112	114	33.69	31.74	1	0	
2010-08-22 12:32:46	2921	113	115	33.20	31.74	1	0	
2010-08-22 12:32:47	2921	111	115	32.71	11.23	1	0	
2010-08-22 12:32:48	2921	111	115	32.71	32.23	1	0	
2010-08-22 12:32:49	2921	114	115	33.69	32.23	1	0	
2010-08-22 12:32:50	2921	113	115	33.20	31.74	1	0	
2010-08-22 12:32:51	2921	111	115	33.69	31.74	1	0	
2010-08-22 12:32:52	2921	111	115	33.69	31.74	1	0	
2010-08-22 12:32:53	2921	112	115	33.69	32.23	1	0	
2010-08-22 12:32:55	2921	111	115	32.23	32.23	1	0	
2010-08-22 12:32:56	2922	112	114	33.69	32.71	1	0	
2010-08-22 12:32:57	2922	112	114	33.69	31.74	1	0	
2010-08-22 12:32:58	2922	112	114	30.76	31.74	1	0	
2010-08-22 12:32:59	2922	110	114	32.23	32.23	1	0	
2010-08-22 12:33:00	2922	111	114	32.71	32.23	1	0	
2010-08-22 12:33:01	2922	112	115	32.71	33.20	1	0	
2010-08-22 12:33:02	2922	112	115	32.71	32.71	1	0	
2010-08-22 12:33:03	2922	111	115	32.71	32.71	1	0	
2010-08-22 12:33:04	2922	112	115	34.18	26.37	1	0	
2010-08-22 12:33:05	2922	111	115	33.69	32.71	1	0	
2010-08-22 12:33:06	2923	112	115	34.18	31.74	1	0	
2010-08-22 12:33:07	2923	110	115	34.18	32.23	1	0	
2010-08-22 12:33:08	2923	112	115	33.69	32.23	1	0	
2010-08-22 12:33:09	2923	112	115	33.69	31.74	1	0	
2010-08-22 12:33:10	2923	112	115	33.69	32.71	1	0	
2010-08-22 12:33:11	2923	113	115	33.69	32.23	1	0	
2010-08-22 12:33:12	2923	113	115	34.18	30.27	1	0	
