
*******************
* Started on 2010-09-11 09:36:34
* Using start frequency 3000
*******************
* time frequency isPlaying aborting pressure cellTemperature mosfetTemperature ambientTemperature current maxPressure maxCurrent COMMENT
*******************
2010-09-11 09:36:38	2999	0	0	101	16.11	16.60	14.65	0.00	103	0.00	
2010-09-11 09:36:39	3000	1	0	101	15.63	16.11	14.16	1.15	101	1.26	
2010-09-11 09:36:40	3000	1	0	101	15.63	15.63	14.16	1.26	101	1.37	
2010-09-11 09:36:41	3000	1	0	101	15.63	15.63	14.16	1.38	101	1.44	
2010-09-11 09:36:42	3000	1	0	101	15.63	15.63	13.67	1.31	101	1.44	
2010-09-11 09:36:43	3000	1	0	101	15.63	15.63	13.67	1.26	101	1.44	
2010-09-11 09:36:44	3000	1	0	101	15.14	15.63	13.67	1.24	101	1.44	
2010-09-11 09:36:45	3000	1	0	101	15.63	15.63	14.16	1.37	101	1.44	
2010-09-11 09:36:46	3000	1	0	101	15.14	15.63	13.67	1.31	101	1.44	
2010-09-11 09:36:47	3000	1	0	101	15.63	15.63	14.16	1.30	101	1.44	
2010-09-11 09:36:48	3000	1	0	101	15.63	15.63	13.67	1.35	101	1.44	
2010-09-11 09:36:49	3001	1	0	102	15.63	15.63	13.67	1.30	102	1.42	
2010-09-11 09:36:50	3001	1	0	102	15.63	15.63	13.67	1.31	102	1.42	
2010-09-11 09:36:51	3001	1	0	102	15.14	15.63	13.67	1.28	102	1.53	
2010-09-11 09:36:52	3001	1	0	102	15.63	15.63	13.67	1.37	102	1.53	
2010-09-11 09:36:53	3001	1	0	103	15.63	15.63	13.67	1.31	103	1.53	
2010-09-11 09:36:54	3001	1	0	102	15.14	15.63	13.67	1.26	103	1.53	
2010-09-11 09:36:55	3001	1	0	103	15.63	16.11	13.67	1.37	103	1.53	
2010-09-11 09:36:57	3001	1	0	103	15.14	15.63	14.16	1.35	103	1.53	
2010-09-11 09:36:58	3001	1	0	104	15.63	16.11	14.16	1.31	104	1.53	
2010-09-11 09:36:59	3001	1	0	104	15.63	15.63	14.16	1.28	104	1.53	
2010-09-11 09:37:00	3002	1	0	104	15.63	15.63	13.67	1.28	104	1.38	
2010-09-11 09:37:01	3002	1	0	104	15.14	15.63	14.16	1.21	105	1.38	
2010-09-11 09:37:02	3002	1	0	105	15.63	15.63	13.67	0.89	105	1.38	
2010-09-11 09:37:03	3002	1	0	105	15.63	16.11	13.67	1.19	105	1.38	
2010-09-11 09:37:04	3002	1	0	106	15.63	15.63	13.67	1.33	106	1.42	
2010-09-11 09:37:05	3002	1	0	105	15.14	16.11	13.67	1.17	106	1.42	
2010-09-11 09:37:06	3002	1	0	106	15.14	15.63	14.16	1.30	106	1.42	
2010-09-11 09:37:07	3002	1	0	106	15.63	15.63	13.67	1.31	106	1.42	
2010-09-11 09:37:08	3002	1	0	107	15.63	16.11	13.67	1.28	107	1.42	
2010-09-11 09:37:09	3002	1	0	106	15.14	15.63	13.67	1.24	107	1.42	
2010-09-11 09:37:10	3003	1	0	107	15.63	16.11	13.67	1.40	107	1.46	
2010-09-11 09:37:11	3003	1	0	107	15.63	15.63	14.16	1.35	107	1.46	
2010-09-11 09:37:12	3003	1	0	108	15.63	16.11	14.16	1.30	108	1.46	
2010-09-11 09:37:13	3003	1	0	108	15.63	16.11	13.67	1.23	108	1.46	
2010-09-11 09:37:14	3003	1	0	108	15.63	15.63	13.67	1.07	109	1.46	
2010-09-11 09:37:15	3003	1	0	109	15.63	15.63	13.67	1.33	109	1.46	
2010-09-11 09:37:17	3003	1	0	109	15.63	16.11	13.67	1.31	109	1.46	
2010-09-11 09:37:18	3003	1	0	110	15.63	16.11	14.16	1.26	110	1.46	
2010-09-11 09:37:19	3003	1	0	110	15.63	15.63	14.16	1.31	110	1.46	
2010-09-11 09:37:20	3003	1	0	110	15.63	16.11	14.16	1.28	110	1.46	
2010-09-11 09:37:21	3004	1	0	110	15.14	16.11	14.16	1.28	110	1.40	
2010-09-11 09:37:22	3004	1	0	111	15.63	16.11	13.67	1.28	111	1.46	
2010-09-11 09:37:23	3004	1	0	111	15.14	16.11	14.16	1.31	111	1.46	
2010-09-11 09:37:24	3004	1	0	111	15.14	16.11	13.67	1.37	112	1.46	
2010-09-11 09:37:25	3004	1	0	112	15.14	15.63	13.67	1.31	112	1.46	
2010-09-11 09:37:26	3004	1	0	112	15.63	15.63	14.16	1.33	112	1.46	
2010-09-11 09:37:27	3004	1	0	112	16.11	16.60	14.16	1.23	113	1.46	
2010-09-11 09:37:28	3004	1	0	113	16.11	15.63	14.16	1.33	113	1.46	
2010-09-11 09:37:29	3004	1	0	113	16.11	16.11	13.67	1.35	113	1.46	
2010-09-11 09:37:30	3004	1	0	113	16.11	16.60	14.16	1.24	113	1.46	
2010-09-11 09:37:31	3005	1	0	114	16.11	16.60	14.16	1.28	114	1.44	
2010-09-11 09:37:32	3005	1	0	114	16.11	16.60	14.65	1.26	114	1.44	
2010-09-11 09:37:33	3005	1	0	114	16.60	16.60	14.65	1.08	114	1.44	
2010-09-11 09:37:34	3005	1	0	114	16.11	16.60	13.67	1.46	114	1.47	
2010-09-11 09:37:35	3005	1	0	114	16.11	16.60	14.16	1.40	115	1.53	
2010-09-11 09:37:36	3005	1	0	115	16.11	16.60	14.16	1.35	115	1.53	
2010-09-11 09:37:38	3005	1	0	116	16.11	16.60	14.16	1.33	116	1.53	
2010-09-11 09:37:39	3005	1	0	116	16.60	17.09	14.16	1.19	116	1.53	
2010-09-11 09:37:40	3005	1	0	116	15.63	17.09	14.16	1.33	116	1.53	
2010-09-11 09:37:41	3005	1	0	116	16.60	16.60	14.65	1.15	117	1.53	
2010-09-11 09:37:42	3006	1	0	117	16.11	17.09	14.16	1.37	117	1.51	
2010-09-11 09:37:43	3006	1	0	117	16.11	16.60	14.16	1.30	117	1.51	
