
*******************
* Started on 2010-09-12 09:56:47
* Using start frequency 3000
*******************
* time frequency isPlaying aborting pressure cellTemperature mosfetTemperature ambientTemperature current maxPressure maxCurrent COMMENT
*******************
2010-09-12 09:56:50	2999	0	0	106	15.14	17.09	15.63	0.00	108	0.00	
2010-09-12 09:56:51	3000	1	0	106	15.14	16.11	15.14	0.92	107	1.08	
2010-09-12 09:56:52	3000	1	0	107	15.14	16.11	14.65	1.14	107	1.30	
2010-09-12 09:56:53	3000	1	0	107	15.63	16.60	14.65	1.28	107	1.33	
2010-09-12 09:56:54	3000	1	0	106	15.14	16.11	15.14	1.17	107	1.33	
2010-09-12 09:56:56	3000	1	0	107	15.14	16.11	14.65	1.23	107	1.33	
2010-09-12 09:56:57	3000	1	0	107	15.63	16.60	14.65	1.26	107	1.33	
2010-09-12 09:56:58	3000	1	0	107	15.63	16.11	15.14	1.17	107	1.33	
2010-09-12 09:56:59	3000	1	0	107	15.63	17.09	14.65	1.21	107	1.33	
2010-09-12 09:57:00	3000	1	0	107	16.11	16.60	14.65	1.23	107	1.33	
2010-09-12 09:57:01	3000	1	0	108	15.14	17.09	14.65	1.17	108	1.33	
2010-09-12 09:57:02	3001	1	0	108	15.14	16.60	14.65	1.21	108	1.33	
2010-09-12 09:57:03	3001	1	0	108	15.14	16.60	14.65	1.31	108	1.35	
2010-09-12 09:57:04	3001	1	0	109	15.63	16.11	14.65	1.21	109	1.37	
2010-09-12 09:57:05	3001	1	0	109	15.14	16.11	14.65	1.24	109	1.37	
2010-09-12 09:57:06	3001	1	0	109	14.65	15.63	15.14	1.23	109	1.37	
2010-09-12 09:57:07	3001	1	0	109	14.65	16.11	14.65	1.23	109	1.37	
2010-09-12 09:57:08	3001	1	0	110	15.14	16.11	14.65	1.31	110	1.37	
2010-09-12 09:57:09	3001	1	0	110	14.65	16.11	14.65	1.24	110	1.37	
2010-09-12 09:57:10	3001	1	0	110	14.65	16.11	14.65	1.23	110	1.37	
2010-09-12 09:57:11	3001	1	0	110	14.65	16.60	14.65	1.28	110	1.37	
2010-09-12 09:57:12	3002	1	0	110	14.65	16.60	14.16	1.15	111	1.42	
2010-09-12 09:57:13	3002	1	0	111	14.65	16.11	14.65	1.30	111	1.42	
2010-09-12 09:57:14	3002	1	0	111	14.65	16.11	14.16	1.28	111	1.42	
2010-09-12 09:57:15	3002	1	0	111	14.65	16.11	14.65	1.23	111	1.42	
2010-09-12 09:57:17	3002	1	0	111	14.65	16.60	14.65	1.05	112	1.42	
2010-09-12 09:57:18	3002	1	0	112	14.65	16.11	14.65	1.24	112	1.42	
2010-09-12 09:57:19	3002	1	0	112	14.65	16.11	14.65	1.14	112	1.42	
2010-09-12 09:57:20	3002	1	0	112	14.65	16.11	14.65	1.24	112	1.42	
2010-09-12 09:57:21	3002	1	0	113	14.65	16.11	14.65	1.15	113	1.42	
2010-09-12 09:57:22	3002	1	0	113	14.65	16.60	14.65	1.30	113	1.42	
2010-09-12 09:57:23	3003	1	0	113	14.65	16.60	14.65	1.35	113	1.40	
2010-09-12 09:57:24	3003	1	0	114	14.65	16.60	14.65	1.15	114	1.40	
2010-09-12 09:57:25	3003	1	0	114	14.65	16.60	14.65	1.30	114	1.40	
2010-09-12 09:57:26	3003	1	0	114	14.65	16.11	14.65	1.14	114	1.40	
2010-09-12 09:57:27	3003	1	0	114	14.65	16.60	15.14	1.26	114	1.40	
2010-09-12 09:57:28	3003	1	0	115	14.65	16.11	14.65	1.24	115	1.40	
2010-09-12 09:57:29	3003	1	0	115	14.65	16.60	15.14	1.26	115	1.40	
2010-09-12 09:57:30	3003	1	0	115	14.65	16.60	15.14	1.23	115	1.40	
2010-09-12 09:57:31	3003	1	0	116	14.65	16.60	14.65	1.23	116	1.40	
2010-09-12 09:57:32	3003	1	0	116	14.65	16.60	14.65	1.19	116	1.40	
2010-09-12 09:57:33	3004	1	0	117	14.65	17.09	15.14	1.42	117	1.46	
2010-09-12 09:57:34	3004	1	0	117	14.65	16.60	14.65	1.05	117	1.46	
2010-09-12 09:57:35	3004	1	0	117	14.65	16.60	15.14	1.23	117	1.46	
2010-09-12 09:57:37	3004	1	0	117	14.65	16.60	15.14	1.12	117	1.46	
2010-09-12 09:57:38	3004	1	0	118	14.65	16.60	15.14	1.31	118	1.46	
2010-09-12 09:57:39	3004	1	0	118	14.65	16.60	15.14	1.24	118	1.46	
2010-09-12 09:57:40	3004	1	0	118	14.65	16.60	15.14	1.24	118	1.46	
2010-09-12 09:57:41	3004	1	0	118	14.65	16.60	15.14	1.26	118	1.46	
2010-09-12 09:57:42	3004	1	0	118	14.65	17.09	15.14	1.10	119	1.46	
2010-09-12 09:57:43	3004	1	0	119	14.65	16.60	15.14	1.10	119	1.46	
2010-09-12 09:57:44	3005	1	0	119	14.65	17.09	15.14	1.19	120	1.31	
2010-09-12 09:57:45	3005	1	0	120	14.65	16.60	15.14	1.07	120	1.31	
2010-09-12 09:57:46	3005	1	0	120	14.65	17.09	15.14	1.28	120	1.31	
2010-09-12 09:57:47	3005	1	0	120	14.65	17.09	15.14	1.31	120	1.40	
2010-09-12 09:57:48	3005	1	0	120	14.65	16.60	15.14	1.30	120	1.40	
2010-09-12 09:57:49	3005	1	0	121	14.65	17.09	15.63	1.30	121	1.40	
2010-09-12 09:57:50	3005	1	0	121	14.65	16.60	15.14	1.21	121	1.40	
2010-09-12 09:57:51	3005	1	0	122	14.65	17.09	15.14	1.23	122	1.40	
2010-09-12 09:57:52	3005	1	0	122	14.65	17.09	15.14	1.05	122	1.40	
2010-09-12 09:57:53	3005	1	0	122	14.65	16.60	15.63	1.15	122	1.40	
2010-09-12 09:57:54	3006	1	0	122	14.65	17.09	15.14	1.33	122	1.37	
2010-09-12 09:57:55	3006	1	0	122	15.14	17.09	15.14	1.37	122	1.40	
2010-09-12 09:57:56	3006	1	0	122	14.65	17.58	15.14	1.17	123	1.42	
2010-09-12 09:57:58	3006	1	0	123	15.14	17.09	15.63	1.19	123	1.42	
2010-09-12 09:57:59	3006	1	0	123	14.65	17.09	15.14	1.24	123	1.42	
2010-09-12 09:58:00	3006	1	0	123	14.65	17.09	15.14	1.24	123	1.42	
2010-09-12 09:58:01	3006	1	0	121	14.65	17.09	15.14	1.12	123	1.42	
2010-09-12 09:58:02	3006	1	0	120	14.65	17.58	15.14	1.07	123	1.42	
2010-09-12 09:58:03	3006	1	0	118	14.65	17.58	15.14	0.82	123	1.42	
2010-09-12 09:58:04	3006	1	0	117	15.14	17.58	15.14	0.82	123	1.42	
2010-09-12 09:58:05	3007	1	0	118	14.65	18.07	15.14	1.33	118	1.31	
2010-09-12 09:58:06	3007	1	0	117	14.65	17.58	15.14	0.98	118	1.33	
2010-09-12 09:58:07	3007	1	0	117	14.65	17.58	15.14	1.01	118	1.33	
2010-09-12 09:58:08	3007	1	0	117	14.65	17.58	15.14	0.83	118	1.33	
2010-09-12 09:58:09	3007	1	0	117	14.65	17.58	15.14	0.78	118	1.33	
2010-09-12 09:58:10	3007	1	0	117	14.65	18.07	15.14	0.75	118	1.33	
2010-09-12 09:58:11	3007	1	0	117	15.14	17.58	15.14	0.75	118	1.33	
2010-09-12 09:58:12	3007	1	0	117	14.65	17.58	15.14	0.71	118	1.33	
2010-09-12 09:58:13	3007	1	0	117	14.65	17.58	15.14	0.94	118	1.33	
2010-09-12 09:58:14	3007	1	0	117	14.65	18.07	15.14	0.80	118	1.33	
2010-09-12 09:58:15	3008	1	0	117	14.65	18.07	15.14	0.89	118	1.12	
