
*******************
* Started on 2010-08-18 08/03/47
* Using start frequency 1001
*******************
* time:pressure:isPlaying:aborting:frequency:maxPressure:pressureThreshold
2010-08-18 11/23/26:106:1:0:2181:111:140:
2010-08-18 11/23/28:107:1:0:2181:111:140:
2010-08-18 11/23/30:106:1:0:2181:111:140:
2010-08-18 11/23/32:106:1:0:2182:111:140:
2010-08-18 11/23/35:106:1:0:2182:111:140:
2010-08-18 11/23/37:106:1:0:2182:111:140:
2010-08-18 11/23/39:105:1:0:2182:111:140:
2010-08-18 11/23/41:105:1:0:2182:111:140:
2010-08-18 11/23/43:105:1:0:2183:111:140:
2010-08-18 11/23/45:105:1:0:2183:111:140:
2010-08-18 11/23/47:106:1:0:2183:111:140:
2010-08-18 11/23/49:106:1:0:2183:111:140:
2010-08-18 11/23/51:106:1:0:2183:111:140:
2010-08-18 11/23/53:106:1:0:2184:111:140:
2010-08-18 11/23/55:106:1:0:2184:111:140:
2010-08-18 11/23/57:105:1:0:2184:111:140:
2010-08-18 11/23/59:105:1:0:2184:111:140:
2010-08-18 11/24/01:105:1:0:2184:111:140:
2010-08-18 11/24/03:105:1:0:2185:111:140:
2010-08-18 11/24/05:105:1:0:2185:111:140:
2010-08-18 11/24/07:106:1:0:2185:111:140:
2010-08-18 11/24/09:106:1:0:2185:111:140:
2010-08-18 11/24/11:106:1:0:2185:111:140:
2010-08-18 11/24/13:105:1:0:2186:111:140:
2010-08-18 11/24/15:106:1:0:2186:111:140:
2010-08-18 11/24/17:106:1:0:2186:111:140:
2010-08-18 11/24/19:105:1:0:2186:111:140:
2010-08-18 11/24/21:105:1:0:2186:111:140:
2010-08-18 11/24/23:106:1:0:2187:111:140:
2010-08-18 11/24/25:105:1:0:2187:111:140:
2010-08-18 11/24/27:106:1:0:2187:111:140:
2010-08-18 11/24/29:106:1:0:2187:111:140:
2010-08-18 11/24/31:106:1:0:2187:111:140:
2010-08-18 11/24/33:104:1:0:2188:111:140:
2010-08-18 11/24/35:104:1:0:2188:111:140:
2010-08-18 11/24/37:107:1:0:2188:111:140:
2010-08-18 11/24/39:105:1:0:2188:111:140:
2010-08-18 11/24/41:106:1:0:2188:111:140:
2010-08-18 11/24/44:105:1:0:2189:111:140:
2010-08-18 11/24/46:106:1:0:2189:111:140:
2010-08-18 11/24/48:105:1:0:2189:111:140:
2010-08-18 11/24/50:106:1:0:2189:111:140:
2010-08-18 11/24/52:104:1:0:2189:111:140:
2010-08-18 11/24/54:105:1:0:2190:110:140:
2010-08-18 11/24/56:105:1:0:2190:111:140:
2010-08-18 11/24/58:105:1:0:2190:111:140:
2010-08-18 11/25/00:106:1:0:2190:111:140:
2010-08-18 11/25/02:106:1:0:2190:111:140:
2010-08-18 11/25/04:105:1:0:2191:111:140:
2010-08-18 11/25/06:105:1:0:2191:111:140:
2010-08-18 11/25/08:106:1:0:2191:111:140:
2010-08-18 11/25/10:106:1:0:2191:111:140:
2010-08-18 11/25/12:106:1:0:2191:111:140:
2010-08-18 11/25/14:106:1:0:2192:111:140:
2010-08-18 11/25/16:107:1:0:2192:111:140:
2010-08-18 11/25/18:105:1:0:2192:111:140:
2010-08-18 11/25/20:106:1:0:2192:111:140:
2010-08-18 11/25/22:106:1:0:2192:111:140:
2010-08-18 11/25/24:105:1:0:2193:111:140:
2010-08-18 11/25/26:105:1:0:2193:111:140:
2010-08-18 11/25/28:105:1:0:2193:111:140:
2010-08-18 11/25/30:106:1:0:2193:112:140:
2010-08-18 11/25/32:106:1:0:2193:112:140:
2010-08-18 11/25/34:106:1:0:2194:111:140:
2010-08-18 11/25/36:106:1:0:2194:111:140:
2010-08-18 11/25/38:106:1:0:2194:111:140:
2010-08-18 11/25/40:105:1:0:2194:111:140:
2010-08-18 11/25/42:105:1:0:2194:111:140:
2010-08-18 11/25/44:105:1:0:2195:111:140:
2010-08-18 11/25/46:107:1:0:2195:111:140:
2010-08-18 11/25/48:105:1:0:2195:111:140:
2010-08-18 11/25/50:106:1:0:2195:111:140:
2010-08-18 11/25/52:106:1:0:2195:111:140:
2010-08-18 11/25/55:106:1:0:2196:111:140:
2010-08-18 11/25/57:105:1:0:2196:111:140:
2010-08-18 11/25/59:105:1:0:2196:111:140:
2010-08-18 11/26/01:106:1:0:2196:111:140:
2010-08-18 11/26/03:106:1:0:2196:111:140:
2010-08-18 11/26/05:106:1:0:2197:111:140:
2010-08-18 11/26/07:107:1:0:2197:111:140:
2010-08-18 11/26/09:105:1:0:2197:111:140:
2010-08-18 11/26/11:106:1:0:2197:111:140:
2010-08-18 11/26/13:106:1:0:2197:111:140:
2010-08-18 11/26/15:106:1:0:2198:111:140:
2010-08-18 11/26/17:103:1:0:2198:111:140:
2010-08-18 11/26/19:105:1:0:2198:111:140:
2010-08-18 11/26/21:105:1:0:2198:111:140:
2010-08-18 11/26/23:105:1:0:2198:111:140:
2010-08-18 11/26/25:104:1:0:2199:111:140:
2010-08-18 11/26/27:106:1:0:2199:111:140:
2010-08-18 11/26/29:105:1:0:2199:111:140:
2010-08-18 11/26/31:106:1:0:2199:111:140:
2010-08-18 11/26/33:108:1:0:2199:111:140:
2010-08-18 11/26/35:106:1:0:2200:111:140:
2010-08-18 11/26/37:106:1:0:2200:111:140:
2010-08-18 11/26/39:106:1:0:2200:111:140:
2010-08-18 11/26/41:106:1:0:2200:111:140:
2010-08-18 11/26/43:106:1:0:2200:111:140:
2010-08-18 11/26/45:105:1:0:2201:111:140:
2010-08-18 11/26/47:104:1:0:2201:111:140:
2010-08-18 11/26/49:105:1:0:2201:111:140:
2010-08-18 11/26/51:106:1:0:2201:111:140:
2010-08-18 11/26/53:106:1:0:2201:111:140:
2010-08-18 11/26/55:106:1:0:2202:111:140:
2010-08-18 11/26/57:105:1:0:2202:111:140:
2010-08-18 11/26/59:107:1:0:2202:111:140:
2010-08-18 11/27/01:107:1:0:2202:111:140:
2010-08-18 11/27/04:106:1:0:2202:111:140:
2010-08-18 11/27/06:106:1:0:2203:111:140:
2010-08-18 11/27/08:107:1:0:2203:111:140:
2010-08-18 11/27/10:106:1:0:2203:111:140:
2010-08-18 11/27/12:106:1:0:2203:111:140:
2010-08-18 11/27/14:107:1:0:2203:111:140:
2010-08-18 11/27/16:106:1:0:2204:112:140:
2010-08-18 11/27/18:105:1:0:2204:112:140:
2010-08-18 11/27/20:105:1:0:2204:112:140:
2010-08-18 11/27/22:106:1:0:2204:112:140:
2010-08-18 11/27/24:105:1:0:2204:112:140:
2010-08-18 11/27/26:105:1:0:2205:111:140:
2010-08-18 11/27/28:105:1:0:2205:111:140:
2010-08-18 11/27/30:105:1:0:2205:111:140:
2010-08-18 11/27/32:105:1:0:2205:111:140:
2010-08-18 11/27/34:107:1:0:2205:111:140:
2010-08-18 11/27/36:106:1:0:2206:111:140:
2010-08-18 11/27/38:106:1:0:2206:111:140:
2010-08-18 11/27/40:106:1:0:2206:111:140:
2010-08-18 11/27/42:106:1:0:2206:111:140:
2010-08-18 11/27/44:106:1:0:2206:111:140:
2010-08-18 11/27/46:105:1:0:2207:111:140:
2010-08-18 11/27/48:106:1:0:2207:111:140:
2010-08-18 11/27/50:105:1:0:2207:111:140:
2010-08-18 11/27/52:105:1:0:2207:111:140:
2010-08-18 11/27/54:105:1:0:2207:111:140:
2010-08-18 11/27/56:107:1:0:2208:111:140:
2010-08-18 11/27/58:105:1:0:2208:111:140:
2010-08-18 11/28/00:105:1:0:2208:111:140:
2010-08-18 11/28/02:106:1:0:2208:111:140:
2010-08-18 11/28/04:106:1:0:2208:111:140:
2010-08-18 11/28/06:106:1:0:2209:111:140:
2010-08-18 11/28/08:106:1:0:2209:111:140:
2010-08-18 11/28/10:106:1:0:2209:111:140:
2010-08-18 11/28/13:106:1:0:2209:111:140:
2010-08-18 11/28/15:106:1:0:2209:111:140:
2010-08-18 11/28/17:106:1:0:2210:111:140:
2010-08-18 11/28/19:105:1:0:2210:111:140:
2010-08-18 11/28/21:106:1:0:2210:111:140:
2010-08-18 11/28/23:108:1:0:2210:111:140:
2010-08-18 11/28/25:106:1:0:2210:111:140:
2010-08-18 11/28/27:106:1:0:2211:111:140:
2010-08-18 11/28/29:105:1:0:2211:111:140:
2010-08-18 11/28/31:105:1:0:2211:111:140:
2010-08-18 11/28/33:106:1:0:2211:111:140:
2010-08-18 11/28/35:107:1:0:2211:111:140:
2010-08-18 11/28/37:106:1:0:2212:111:140:
2010-08-18 11/28/39:104:1:0:2212:111:140:
2010-08-18 11/28/41:106:1:0:2212:111:140:
2010-08-18 11/28/43:106:1:0:2212:111:140:
2010-08-18 11/28/45:106:1:0:2212:111:140:
2010-08-18 11/28/47:106:1:0:2213:114:140:
2010-08-18 11/28/49:106:1:0:2213:114:140:
2010-08-18 11/28/51:105:1:0:2213:114:140:
2010-08-18 11/28/53:105:1:0:2213:114:140:
2010-08-18 11/28/55:106:1:0:2213:114:140:
2010-08-18 11/28/57:106:1:0:2214:113:140:
2010-08-18 11/28/59:106:1:0:2214:113:140:
2010-08-18 11/29/01:106:1:0:2214:114:140:
2010-08-18 11/29/03:105:1:0:2214:114:140:
2010-08-18 11/29/05:106:1:0:2214:114:140:
2010-08-18 11/29/07:106:1:0:2215:113:140:
2010-08-18 11/29/09:106:1:0:2215:113:140:
2010-08-18 11/29/11:105:1:0:2215:113:140:
2010-08-18 11/29/13:105:1:0:2215:113:140:
2010-08-18 11/29/15:103:1:0:2215:113:140:
2010-08-18 11/29/17:105:1:0:2216:113:140:
2010-08-18 11/29/19:105:1:0:2216:113:140:
2010-08-18 11/29/21:106:1:0:2216:113:140:
2010-08-18 11/29/24:106:1:0:2216:113:140:
2010-08-18 11/29/26:106:1:0:2216:113:140:
2010-08-18 11/29/28:106:1:0:2217:113:140:
2010-08-18 11/29/30:106:1:0:2217:113:140:
2010-08-18 11/29/32:105:1:0:2217:113:140:
2010-08-18 11/29/34:105:1:0:2217:114:140:
2010-08-18 11/29/36:105:1:0:2217:114:140:
2010-08-18 11/29/38:106:1:0:2218:113:140:
2010-08-18 11/29/40:106:1:0:2218:113:140:
2010-08-18 11/29/42:105:1:0:2218:114:140:
2010-08-18 11/29/44:106:1:0:2218:114:140:
2010-08-18 11/29/46:105:1:0:2218:114:140:
2010-08-18 11/29/48:104:1:0:2219:112:140:
2010-08-18 11/29/50:106:1:0:2219:114:140:
2010-08-18 11/29/52:105:1:0:2219:114:140:
2010-08-18 11/29/54:106:1:0:2219:114:140:
2010-08-18 11/29/56:105:1:0:2219:114:140:
2010-08-18 11/29/58:105:1:0:2220:113:140:
2010-08-18 11/30/00:106:1:0:2220:113:140:
2010-08-18 11/30/02:105:1:0:2220:113:140:
2010-08-18 11/30/04:107:1:0:2220:114:140:
2010-08-18 11/30/06:105:1:0:2220:114:140:
2010-08-18 11/30/08:105:1:0:2221:115:140:
2010-08-18 11/30/10:106:1:0:2221:115:140:
2010-08-18 11/30/12:106:1:0:2221:115:140:
2010-08-18 11/30/14:106:1:0:2221:115:140:
2010-08-18 11/30/16:105:1:0:2221:115:140:
2010-08-18 11/30/18:105:1:0:2222:112:140:
2010-08-18 11/30/20:105:1:0:2222:113:140:
2010-08-18 11/30/22:105:1:0:2222:113:140:
2010-08-18 11/30/24:106:1:0:2222:113:140:
2010-08-18 11/30/26:106:1:0:2222:113:140:
2010-08-18 11/30/28:105:1:0:2223:113:140:
2010-08-18 11/30/30:105:1:0:2223:114:140:
2010-08-18 11/30/33:105:1:0:2223:114:140:
2010-08-18 11/30/35:106:1:0:2223:114:140:
2010-08-18 11/30/37:106:1:0:2223:114:140:
2010-08-18 11/30/39:106:1:0:2224:113:140:
2010-08-18 11/30/41:106:1:0:2224:113:140:
2010-08-18 11/30/43:105:1:0:2224:113:140:
2010-08-18 11/30/45:105:1:0:2224:113:140:
2010-08-18 11/30/47:105:1:0:2224:113:140:
2010-08-18 11/30/49:105:1:0:2225:113:140:
2010-08-18 11/30/51:106:1:0:2225:114:140:
2010-08-18 11/30/53:106:1:0:2225:114:140:
2010-08-18 11/30/55:106:1:0:2225:114:140:
2010-08-18 11/30/57:107:1:0:2225:114:140:
2010-08-18 11/30/59:106:1:0:2226:112:140:
2010-08-18 11/31/01:105:1:0:2226:113:140:
2010-08-18 11/31/03:105:1:0:2226:113:140:
2010-08-18 11/31/05:105:1:0:2226:113:140:
2010-08-18 11/31/07:105:1:0:2226:113:140:
2010-08-18 11/31/09:105:1:0:2227:113:140:
2010-08-18 11/31/11:106:1:0:2227:113:140:
2010-08-18 11/31/13:104:1:0:2227:113:140:
2010-08-18 11/31/15:105:1:0:2227:113:140:
2010-08-18 11/31/17:107:1:0:2227:113:140:
2010-08-18 11/31/19:105:1:0:2228:113:140:
2010-08-18 11/31/21:105:1:0:2228:113:140:
2010-08-18 11/31/23:105:1:0:2228:113:140:
2010-08-18 11/31/25:107:1:0:2228:113:140:
2010-08-18 11/31/27:106:1:0:2228:113:140:
2010-08-18 11/31/29:105:1:0:2229:113:140:
2010-08-18 11/31/31:106:1:0:2229:113:140:
2010-08-18 11/31/33:105:1:0:2229:113:140:
2010-08-18 11/31/35:105:1:0:2229:113:140:
2010-08-18 11/31/37:106:1:0:2229:113:140:
2010-08-18 11/31/39:106:1:0:2230:113:140:
2010-08-18 11/31/41:105:1:0:2230:113:140:
2010-08-18 11/31/44:105:1:0:2230:113:140:
2010-08-18 11/31/46:105:1:0:2230:113:140:
2010-08-18 11/31/48:105:1:0:2230:113:140:
2010-08-18 11/31/50:105:1:0:2231:113:140:
2010-08-18 11/31/52:105:1:0:2231:113:140:
2010-08-18 11/31/54:105:1:0:2231:113:140:
2010-08-18 11/31/56:106:1:0:2231:113:140:
2010-08-18 11/31/58:105:1:0:2231:113:140:
2010-08-18 11/32/00:105:1:0:2232:113:140:
2010-08-18 11/32/02:105:1:0:2232:113:140:
2010-08-18 11/32/04:106:1:0:2232:113:140:
2010-08-18 11/32/06:106:1:0:2232:114:140:
2010-08-18 11/32/08:105:1:0:2232:114:140:
2010-08-18 11/32/10:104:1:0:2233:112:140:
2010-08-18 11/32/12:105:1:0:2233:112:140:
2010-08-18 11/32/14:106:1:0:2233:112:140:
2010-08-18 11/32/16:106:1:0:2233:112:140:
2010-08-18 11/32/18:107:1:0:2233:112:140:
2010-08-18 11/32/20:105:1:0:2234:113:140:
2010-08-18 11/32/22:106:1:0:2234:113:140:
2010-08-18 11/32/24:105:1:0:2234:113:140:
2010-08-18 11/32/26:107:1:0:2234:113:140:
2010-08-18 11/32/28:104:1:0:2234:113:140:
2010-08-18 11/32/30:105:1:0:2235:112:140:
2010-08-18 11/32/32:106:1:0:2235:113:140:
2010-08-18 11/32/34:105:1:0:2235:113:140:
2010-08-18 11/32/36:105:1:0:2235:113:140:
2010-08-18 11/32/38:106:1:0:2235:113:140:
2010-08-18 11/32/40:105:1:0:2236:112:140:
2010-08-18 11/32/42:105:1:0:2236:112:140:
2010-08-18 11/32/44:105:1:0:2236:112:140:
2010-08-18 11/32/46:105:1:0:2236:113:140:
2010-08-18 11/32/48:107:1:0:2236:113:140:
2010-08-18 11/32/50:105:1:0:2237:112:140:
2010-08-18 11/32/53:106:1:0:2237:112:140:
2010-08-18 11/32/55:105:1:0:2237:112:140:
2010-08-18 11/32/57:106:1:0:2237:113:140:
2010-08-18 11/32/59:106:1:0:2237:113:140:
2010-08-18 11/33/01:105:1:0:2238:112:140:
2010-08-18 11/33/03:105:1:0:2238:112:140:
2010-08-18 11/33/05:106:1:0:2238:112:140:
2010-08-18 11/33/07:106:1:0:2238:113:140:
2010-08-18 11/33/09:105:1:0:2238:113:140:
2010-08-18 11/33/11:106:1:0:2239:113:140:
2010-08-18 11/33/13:105:1:0:2239:113:140:
2010-08-18 11/33/15:105:1:0:2239:113:140:
2010-08-18 11/33/17:105:1:0:2239:113:140:
2010-08-18 11/33/19:106:1:0:2239:113:140:
2010-08-18 11/33/21:105:1:0:2240:112:140:
2010-08-18 11/33/23:105:1:0:2240:112:140:
2010-08-18 11/33/25:105:1:0:2240:113:140:
2010-08-18 11/33/27:105:1:0:2240:113:140:
2010-08-18 11/33/29:105:1:0:2240:113:140:
2010-08-18 11/33/31:104:1:0:2241:112:140:
2010-08-18 11/33/33:106:1:0:2241:113:140:
2010-08-18 11/33/35:106:1:0:2241:113:140:
2010-08-18 11/33/37:106:1:0:2241:113:140:
2010-08-18 11/33/39:107:1:0:2241:113:140:
2010-08-18 11/33/41:106:1:0:2242:112:140:
2010-08-18 11/33/43:106:1:0:2242:112:140:
2010-08-18 11/33/45:106:1:0:2242:112:140:
2010-08-18 11/33/47:106:1:0:2242:112:140:
2010-08-18 11/33/49:106:1:0:2242:112:140:
2010-08-18 11/33/51:107:1:0:2243:112:140:
2010-08-18 11/33/53:106:1:0:2243:113:140:
2010-08-18 11/33/55:105:1:0:2243:113:140:
2010-08-18 11/33/57:106:1:0:2243:114:140:
2010-08-18 11/33/59:106:1:0:2243:114:140:
2010-08-18 11/34/01:106:1:0:2244:112:140:
2010-08-18 11/34/04:105:1:0:2244:113:140:
2010-08-18 11/34/06:106:1:0:2244:113:140:
2010-08-18 11/34/08:105:1:0:2244:113:140:
2010-08-18 11/34/10:105:1:0:2244:113:140:
2010-08-18 11/34/12:106:1:0:2245:113:140:
2010-08-18 11/34/14:106:1:0:2245:113:140:
2010-08-18 11/34/16:106:1:0:2245:113:140:
2010-08-18 11/34/18:105:1:0:2245:113:140:
2010-08-18 11/34/20:105:1:0:2245:113:140:
2010-08-18 11/34/22:105:1:0:2246:112:140:
2010-08-18 11/34/24:106:1:0:2246:113:140:
2010-08-18 11/34/26:104:1:0:2246:113:140:
2010-08-18 11/34/28:106:1:0:2246:113:140:
2010-08-18 11/34/30:105:1:0:2246:113:140:
2010-08-18 11/34/32:105:1:0:2247:113:140:
2010-08-18 11/34/34:106:1:0:2247:113:140:
2010-08-18 11/34/36:105:1:0:2247:113:140:
2010-08-18 11/34/38:105:1:0:2247:113:140:
2010-08-18 11/34/40:105:1:0:2247:113:140:
2010-08-18 11/34/42:106:1:0:2248:113:140:
2010-08-18 11/34/44:107:1:0:2248:113:140:
2010-08-18 11/34/46:105:1:0:2248:114:140:
2010-08-18 11/34/48:105:1:0:2248:114:140:
2010-08-18 11/34/50:104:1:0:2248:114:140:
2010-08-18 11/34/52:105:1:0:2249:112:140:
2010-08-18 11/34/54:105:1:0:2249:112:140:
2010-08-18 11/34/56:105:1:0:2249:112:140:
2010-08-18 11/34/58:106:1:0:2249:113:140:
2010-08-18 11/35/00:107:1:0:2249:113:140:
2010-08-18 11/35/02:106:1:0:2250:113:140:
2010-08-18 11/35/04:105:1:0:2250:113:140:
2010-08-18 11/35/06:106:1:0:2250:113:140:
2010-08-18 11/35/08:105:1:0:2250:113:140:
2010-08-18 11/35/10:105:1:0:2250:113:140:
2010-08-18 11/35/13:105:1:0:2251:113:140:
2010-08-18 11/35/15:105:1:0:2251:113:140:
2010-08-18 11/35/17:104:1:0:2251:113:140:
2010-08-18 11/35/19:105:1:0:2251:113:140:
2010-08-18 11/35/21:105:1:0:2251:113:140:
2010-08-18 11/35/23:105:1:0:2252:112:140:
2010-08-18 11/35/25:105:1:0:2252:112:140:
2010-08-18 11/35/27:105:1:0:2252:112:140:
2010-08-18 11/35/29:106:1:0:2252:113:140:
2010-08-18 11/35/31:105:1:0:2252:113:140:
2010-08-18 11/35/33:105:1:0:2253:111:140:
2010-08-18 11/35/35:106:1:0:2253:111:140:
2010-08-18 11/35/37:105:1:0:2253:111:140:
2010-08-18 11/35/39:104:1:0:2253:111:140:
2010-08-18 11/35/41:104:1:0:2253:111:140:
2010-08-18 11/35/43:105:1:0:2254:110:140:
2010-08-18 11/35/45:105:1:0:2254:111:140:
2010-08-18 11/35/47:106:1:0:2254:111:140:
2010-08-18 11/35/49:106:1:0:2254:111:140:
2010-08-18 11/35/51:106:1:0:2254:111:140:
2010-08-18 11/35/53:105:1:0:2255:111:140:
2010-08-18 11/35/55:105:1:0:2255:111:140:
2010-08-18 11/35/57:105:1:0:2255:111:140:
2010-08-18 11/35/59:106:1:0:2255:111:140:
2010-08-18 11/36/01:105:1:0:2255:111:140:
2010-08-18 11/36/03:105:1:0:2256:111:140:
2010-08-18 11/36/05:105:1:0:2256:111:140:
2010-08-18 11/36/07:105:1:0:2256:111:140:
2010-08-18 11/36/09:104:1:0:2256:111:140:
2010-08-18 11/36/11:106:1:0:2256:111:140:
2010-08-18 11/36/13:103:1:0:2257:110:140:
2010-08-18 11/36/15:105:1:0:2257:111:140:
2010-08-18 11/36/17:104:1:0:2257:111:140:
2010-08-18 11/36/19:106:1:0:2257:111:140:
2010-08-18 11/36/21:107:1:0:2257:111:140:
2010-08-18 11/36/24:106:1:0:2258:111:140:
2010-08-18 11/36/26:106:1:0:2258:111:140:
2010-08-18 11/36/28:105:1:0:2258:111:140:
2010-08-18 11/36/30:105:1:0:2258:111:140:
2010-08-18 11/36/32:106:1:0:2258:111:140:
2010-08-18 11/36/34:105:1:0:2259:111:140:
2010-08-18 11/36/36:104:1:0:2259:111:140:
2010-08-18 11/36/38:105:1:0:2259:111:140:
2010-08-18 11/36/40:104:1:0:2259:111:140:
2010-08-18 11/36/42:105:1:0:2259:111:140:
2010-08-18 11/36/44:105:1:0:2260:111:140:
2010-08-18 11/36/46:105:1:0:2260:111:140:
2010-08-18 11/36/48:105:1:0:2260:111:140:
2010-08-18 11/36/50:104:1:0:2260:111:140:
2010-08-18 11/36/52:105:1:0:2260:111:140:
2010-08-18 11/36/54:106:1:0:2261:111:140:
2010-08-18 11/36/56:105:1:0:2261:111:140:
2010-08-18 11/36/58:105:1:0:2261:111:140:
2010-08-18 11/37/00:106:1:0:2261:111:140:
2010-08-18 11/37/02:105:1:0:2261:111:140:
2010-08-18 11/37/04:105:1:0:2262:110:140:
2010-08-18 11/37/06:105:1:0:2262:111:140:
2010-08-18 11/37/08:106:1:0:2262:111:140:
2010-08-18 11/37/10:105:1:0:2262:111:140:
2010-08-18 11/37/12:105:1:0:2262:111:140:
2010-08-18 11/37/14:105:1:0:2263:111:140:
2010-08-18 11/37/16:106:1:0:2263:111:140:
2010-08-18 11/37/18:105:1:0:2263:111:140:
2010-08-18 11/37/20:104:1:0:2263:111:140:
2010-08-18 11/37/22:105:1:0:2263:111:140:
2010-08-18 11/37/24:105:1:0:2264:111:140:
2010-08-18 11/37/26:105:1:0:2264:111:140:
2010-08-18 11/37/28:105:1:0:2264:111:140:
2010-08-18 11/37/30:105:1:0:2264:111:140:
2010-08-18 11/37/32:106:1:0:2264:111:140:
2010-08-18 11/37/35:105:1:0:2265:111:140:
2010-08-18 11/37/37:105:1:0:2265:111:140:
2010-08-18 11/37/39:105:1:0:2265:111:140:
2010-08-18 11/37/41:104:1:0:2265:111:140:
2010-08-18 11/37/43:105:1:0:2265:111:140:
2010-08-18 11/37/45:105:1:0:2266:111:140:
2010-08-18 11/37/47:105:1:0:2266:111:140:
2010-08-18 11/37/49:105:1:0:2266:111:140:
2010-08-18 11/37/51:104:1:0:2266:111:140:
2010-08-18 11/37/53:106:1:0:2266:111:140:
2010-08-18 11/37/55:105:1:0:2267:111:140:
2010-08-18 11/37/57:105:1:0:2267:111:140:
2010-08-18 11/37/59:109:1:0:2267:111:140:
2010-08-18 11/38/01:105:1:0:2267:111:140:
2010-08-18 11/38/03:105:1:0:2267:111:140:
2010-08-18 11/38/05:104:1:0:2268:111:140:
2010-08-18 11/38/07:105:1:0:2268:111:140:
2010-08-18 11/38/09:104:1:0:2268:111:140:
2010-08-18 11/38/11:105:1:0:2268:111:140:
2010-08-18 11/38/13:104:1:0:2268:111:140:
2010-08-18 11/38/15:105:1:0:2269:111:140:
2010-08-18 11/38/17:105:1:0:2269:111:140:
2010-08-18 11/38/19:105:1:0:2269:111:140:
2010-08-18 11/38/21:106:1:0:2269:111:140:
2010-08-18 11/38/23:106:1:0:2269:111:140:
2010-08-18 11/38/25:105:1:0:2270:111:140:
2010-08-18 11/38/27:106:1:0:2270:111:140:
2010-08-18 11/38/29:106:1:0:2270:111:140:
2010-08-18 11/38/31:105:1:0:2270:111:140:
2010-08-18 11/38/33:105:1:0:2270:111:140:
2010-08-18 11/38/35:105:1:0:2271:110:140:
2010-08-18 11/38/37:105:1:0:2271:111:140:
2010-08-18 11/38/39:105:1:0:2271:111:140:
2010-08-18 11/38/41:106:1:0:2271:111:140:
2010-08-18 11/38/44:104:1:0:2271:111:140:
2010-08-18 11/38/46:104:1:0:2272:111:140:
2010-08-18 11/38/48:105:1:0:2272:111:140:
2010-08-18 11/38/50:105:1:0:2272:111:140:
2010-08-18 11/38/52:105:1:0:2272:111:140:
2010-08-18 11/38/54:105:1:0:2272:111:140:
2010-08-18 11/38/56:106:1:0:2273:112:140:
2010-08-18 11/38/58:106:1:0:2273:112:140:
2010-08-18 11/39/00:105:1:0:2273:112:140:
2010-08-18 11/39/02:105:1:0:2273:114:140:
2010-08-18 11/39/04:106:1:0:2273:114:140:
2010-08-18 11/39/06:105:1:0:2274:113:140:
2010-08-18 11/39/08:106:1:0:2274:113:140:
2010-08-18 11/39/10:105:1:0:2274:113:140:
2010-08-18 11/39/12:106:1:0:2274:113:140:
2010-08-18 11/39/14:105:1:0:2274:113:140:
2010-08-18 11/39/16:106:1:0:2275:112:140:
2010-08-18 11/39/18:105:1:0:2275:113:140:
2010-08-18 11/39/20:106:1:0:2275:113:140:
2010-08-18 11/39/22:106:1:0:2275:113:140:
2010-08-18 11/39/24:106:1:0:2275:113:140:
2010-08-18 11/39/26:105:1:0:2276:112:140:
2010-08-18 11/39/28:105:1:0:2276:113:140:
2010-08-18 11/39/30:105:1:0:2276:113:140:
2010-08-18 11/39/32:104:1:0:2276:113:140:
2010-08-18 11/39/34:105:1:0:2276:113:140:
2010-08-18 11/39/36:104:1:0:2277:113:140:
2010-08-18 11/39/38:107:1:0:2277:113:140:
2010-08-18 11/39/40:104:1:0:2277:113:140:
2010-08-18 11/39/42:105:1:0:2277:113:140:
2010-08-18 11/39/44:105:1:0:2277:113:140:
2010-08-18 11/39/46:106:1:0:2278:112:140:
2010-08-18 11/39/48:106:1:0:2278:112:140:
2010-08-18 11/39/50:105:1:0:2278:112:140:
2010-08-18 11/39/52:106:1:0:2278:112:140:
2010-08-18 11/39/55:105:1:0:2278:112:140:
2010-08-18 11/39/57:106:1:0:2279:112:140:
2010-08-18 11/39/59:105:1:0:2279:113:140:
2010-08-18 11/40/01:106:1:0:2279:113:140:
2010-08-18 11/40/03:105:1:0:2279:113:140:
2010-08-18 11/40/05:105:1:0:2279:113:140:
2010-08-18 11/40/07:105:1:0:2280:113:140:
2010-08-18 11/40/09:104:1:0:2280:113:140:
2010-08-18 11/40/11:105:1:0:2280:113:140:
2010-08-18 11/40/13:104:1:0:2280:113:140:
2010-08-18 11/40/15:105:1:0:2280:113:140:
2010-08-18 11/40/17:105:1:0:2281:112:140:
2010-08-18 11/40/19:105:1:0:2281:112:140:
2010-08-18 11/40/21:106:1:0:2281:112:140:
2010-08-18 11/40/23:104:1:0:2281:112:140:
2010-08-18 11/40/25:104:1:0:2281:113:140:
2010-08-18 11/40/27:105:1:0:2282:112:140:
2010-08-18 11/40/29:105:1:0:2282:113:140:
2010-08-18 11/40/31:104:1:0:2282:113:140:
2010-08-18 11/40/33:104:1:0:2282:113:140:
2010-08-18 11/40/35:104:1:0:2282:113:140:
2010-08-18 11/40/37:106:1:0:2283:113:140:
2010-08-18 11/40/39:105:1:0:2283:113:140:
2010-08-18 11/40/41:105:1:0:2283:113:140:
2010-08-18 11/40/43:106:1:0:2283:113:140:
2010-08-18 11/40/45:105:1:0:2283:113:140:
2010-08-18 11/40/47:106:1:0:2284:113:140:
2010-08-18 11/40/49:104:1:0:2284:113:140:
